masa;paksha;tithi;start;end;start_sunrise;next_day_sunrise;sunset;date;arunoday;type;nakshatra_name;nakshatra_start;nakshatra_end
Śrīdhar;G;Pañchamī;2021-08-12 13:26;2021-08-13 11:38;2021-08-12 05:22;2021-08-13 05:23;2021-08-12 19:29;2021-08-13;2021-08-13 03:47;shuddha;;;
Śrīdhar;G;Śaṣṭhī;2021-08-13 11:38;2021-08-14 09:34;2021-08-13 05:23;2021-08-14 05:24;2021-08-13 19:27;2021-08-14;2021-08-14 03:48;shuddha;;;
Śrīdhar;G;Saptamī;2021-08-14 09:34;2021-08-15 07:18;2021-08-14 05:24;2021-08-15 05:25;2021-08-14 19:26;2021-08-15;2021-08-15 03:49;shuddha;;;
Śrīdhar;G;Aṣṭamī;2021-08-15 07:18;2021-08-16 04:53;2021-08-15 05:25;2021-08-16 05:26;2021-08-15 19:24;2021-08-16;2021-08-16 03:50;kshaya;;;
Śrīdhar;G;Navamī;2021-08-16 04:53;2021-08-17 02:24;2021-08-16 05:26;2021-08-17 05:27;2021-08-16 19:23;2021-08-16;2021-08-16 03:50;viddha;;;
Śrīdhar;G;Daśamī;2021-08-17 02:24;2021-08-17 23:58;2021-08-17 05:27;2021-08-18 05:29;2021-08-17 19:21;2021-08-17;2021-08-17 03:51;shuddha;;;
Śrīdhar;G;Ekādaśī;2021-08-17 23:58;2021-08-18 21:39;2021-08-17 05:27;2021-08-18 05:29;2021-08-17 19:21;2021-08-18;2021-08-18 03:53;shuddha;;;
Śrīdhar;G;Dvādaśī;2021-08-18 21:39;2021-08-19 19:30;2021-08-18 05:29;2021-08-19 05:30;2021-08-18 19:19;2021-08-19;2021-08-19 03:54;shuddha;;;
Śrīdhar;G;Trayodaśī;2021-08-19 19:30;2021-08-20 17:37;2021-08-19 05:30;2021-08-20 05:31;2021-08-19 19:18;2021-08-20;2021-08-20 03:55;shuddha;;;
Śrīdhar;G;Chaturdaśī;2021-08-20 17:37;2021-08-21 16:03;2021-08-20 05:31;2021-08-21 05:32;2021-08-20 19:16;2021-08-21;2021-08-21 03:56;shuddha;;;
Śrīdhar;G;Pūrṇimā;2021-08-21 16:03;2021-08-22 14:53;2021-08-21 05:32;2021-08-22 05:33;2021-08-21 19:15;2021-08-22;2021-08-22 03:57;shuddha;;;
Hṛṣīkeś;K;Pratipad;2021-08-22 14:53;2021-08-23 14:10;2021-08-22 05:33;2021-08-23 05:34;2021-08-22 19:13;2021-08-23;2021-08-23 03:58;shuddha;;;
Hṛṣīkeś;K;Dvitīya;2021-08-23 14:10;2021-08-24 13:57;2021-08-23 05:34;2021-08-24 05:35;2021-08-23 19:11;2021-08-24;2021-08-24 03:59;shuddha;;;
Hṛṣīkeś;K;Tṛtīya;2021-08-24 13:57;2021-08-25 14:14;2021-08-24 05:35;2021-08-25 05:36;2021-08-24 19:10;2021-08-25;2021-08-25 04:60;shuddha;;;
Hṛṣīkeś;K;Chaturthī;2021-08-25 14:14;2021-08-26 15:04;2021-08-25 05:36;2021-08-26 05:38;2021-08-25 19:08;2021-08-26;2021-08-26 04:02;shuddha;;;
Hṛṣīkeś;K;Pañchamī;2021-08-26 15:04;2021-08-27 16:21;2021-08-26 05:38;2021-08-27 05:39;2021-08-26 19:06;2021-08-27;2021-08-27 04:03;shuddha;;;
Hṛṣīkeś;K;Śaṣṭhī;2021-08-27 16:21;2021-08-28 18:00;2021-08-27 05:39;2021-08-28 05:40;2021-08-27 19:05;2021-08-28;2021-08-28 04:04;shuddha;;;
Hṛṣīkeś;K;Saptamī;2021-08-28 18:00;2021-08-29 19:55;2021-08-28 05:40;2021-08-29 05:41;2021-08-28 19:03;2021-08-29;2021-08-29 04:05;shuddha;;;
Hṛṣīkeś;K;Aṣṭamī;2021-08-29 19:55;2021-08-30 21:58;2021-08-29 05:41;2021-08-30 05:42;2021-08-29 19:01;2021-08-30;2021-08-30 04:06;shuddha;;;
Hṛṣīkeś;K;Navamī;2021-08-30 21:58;2021-08-31 23:57;2021-08-30 05:42;2021-08-31 05:43;2021-08-30 19:00;2021-08-31;2021-08-31 04:07;shuddha;;;
Hṛṣīkeś;K;Daśamī;2021-08-31 23:57;2021-09-02 01:44;2021-08-31 05:43;2021-09-01 05:44;2021-08-31 18:58;2021-09-01;2021-09-01 04:08;shuddha;;;
Hṛṣīkeś;K;Ekādaśī;2021-09-02 01:44;2021-09-03 03:10;2021-09-02 05:45;2021-09-03 05:46;2021-09-02 18:54;2021-09-02;2021-09-02 04:09;shuddha;;;
Hṛṣīkeś;K;Dvādaśī;2021-09-03 03:10;2021-09-04 04:09;2021-09-03 05:46;2021-09-04 05:48;2021-09-03 18:53;2021-09-03;2021-09-03 04:10;shuddha;;;
Hṛṣīkeś;K;Trayodaśī;2021-09-04 04:09;2021-09-05 04:39;2021-09-04 05:48;2021-09-05 05:49;2021-09-04 18:51;2021-09-04;2021-09-04 04:12;shuddha;;;
Hṛṣīkeś;K;Chaturdaśī;2021-09-05 04:39;2021-09-06 04:37;2021-09-05 05:49;2021-09-06 05:50;2021-09-05 18:49;2021-09-05;2021-09-05 04:13;viddha;;;
Hṛṣīkeś;K;Amāvasyā;2021-09-06 04:37;2021-09-07 04:06;2021-09-06 05:50;2021-09-07 05:51;2021-09-06 18:47;2021-09-06;2021-09-06 04:14;viddha;;;
Hṛṣīkeś;G;Pratipad;2021-09-07 04:06;2021-09-08 03:06;2021-09-07 05:51;2021-09-08 05:52;2021-09-07 18:45;2021-09-07;2021-09-07 04:15;shuddha;;;
Hṛṣīkeś;G;Dvitīya;2021-09-08 03:06;2021-09-09 01:40;2021-09-08 05:52;2021-09-09 05:53;2021-09-08 18:44;2021-09-08;2021-09-08 04:16;shuddha;;;
Hṛṣīkeś;G;Tṛtīya;2021-09-09 01:40;2021-09-09 23:55;2021-09-09 05:53;2021-09-10 05:54;2021-09-09 18:42;2021-09-09;2021-09-09 04:17;shuddha;;;
Hṛṣīkeś;G;Chaturthī;2021-09-09 23:55;2021-09-10 21:53;2021-09-09 05:53;2021-09-10 05:54;2021-09-09 18:42;2021-09-10;2021-09-10 04:18;shuddha;;;
Hṛṣīkeś;G;Pañchamī;2021-09-10 21:53;2021-09-11 19:38;2021-09-10 05:54;2021-09-11 05:55;2021-09-10 18:40;2021-09-11;2021-09-11 04:19;shuddha;;;
Hṛṣīkeś;G;Śaṣṭhī;2021-09-11 19:38;2021-09-12 17:15;2021-09-11 05:55;2021-09-12 05:57;2021-09-11 18:38;2021-09-12;2021-09-12 04:21;shuddha;;;
Hṛṣīkeś;G;Saptamī;2021-09-12 17:15;2021-09-13 14:48;2021-09-12 05:57;2021-09-13 05:58;2021-09-12 18:36;2021-09-13;2021-09-13 04:22;shuddha;;;
Hṛṣīkeś;G;Aṣṭamī;2021-09-13 14:48;2021-09-14 12:24;2021-09-13 05:58;2021-09-14 05:59;2021-09-13 18:35;2021-09-14;2021-09-14 04:23;shuddha;;;
Hṛṣīkeś;G;Navamī;2021-09-14 12:24;2021-09-15 10:05;2021-09-14 05:59;2021-09-15 06:00;2021-09-14 18:33;2021-09-15;2021-09-15 04:24;shuddha;;;
Hṛṣīkeś;G;Daśamī;2021-09-15 10:05;2021-09-16 07:58;2021-09-15 06:00;2021-09-16 06:01;2021-09-15 18:31;2021-09-16;2021-09-16 04:25;shuddha;;;
Hṛṣīkeś;G;Ekādaśī;2021-09-16 07:58;2021-09-17 06:05;2021-09-16 06:01;2021-09-17 06:02;2021-09-16 18:29;2021-09-17;2021-09-17 04:26;shuddha;Śrāvaṇ;2021-09-17 03:12;2021-09-18 02:20
Hṛṣīkeś;G;Dvādaśī;2021-09-17 06:05;2021-09-18 04:33;2021-09-17 06:02;2021-09-18 06:03;2021-09-17 18:27;2021-09-18;2021-09-18 04:27;kshaya;;;
Hṛṣīkeś;G;Trayodaśī;2021-09-18 04:33;2021-09-19 03:24;2021-09-18 06:03;2021-09-19 06:04;2021-09-18 18:25;2021-09-18;2021-09-18 04:27;viddha;;;
Hṛṣīkeś;G;Chaturdaśī;2021-09-19 03:24;2021-09-20 02:41;2021-09-19 06:04;2021-09-20 06:05;2021-09-19 18:24;2021-09-19;2021-09-19 04:28;shuddha;;;
Hṛṣīkeś;G;Pūrṇimā;2021-09-20 02:41;2021-09-21 02:29;2021-09-20 06:05;2021-09-21 06:07;2021-09-20 18:22;2021-09-20;2021-09-20 04:29;shuddha;;;
Padmanābha;K;Pratipad;2021-09-21 02:29;2021-09-22 02:47;2021-09-21 06:07;2021-09-22 06:08;2021-09-21 18:20;2021-09-21;2021-09-21 04:31;shuddha;;;
Padmanābha;K;Dvitīya;2021-09-22 02:47;2021-09-23 03:36;2021-09-22 06:08;2021-09-23 06:09;2021-09-22 18:18;2021-09-22;2021-09-22 04:32;shuddha;;;
Padmanābha;K;Tṛtīya;2021-09-23 03:36;2021-09-24 04:58;2021-09-23 06:09;2021-09-24 06:10;2021-09-23 18:16;2021-09-23;2021-09-23 04:33;shuddha;;;
Padmanābha;K;Chaturthī;2021-09-24 04:58;2021-09-25 06:35;2021-09-24 06:10;2021-09-25 06:11;2021-09-24 18:14;2021-09-24;2021-09-24 04:34;sampurna;;;
Padmanābha;K;Pañchamī;2021-09-25 06:35;2021-09-26 08:33;2021-09-25 06:11;2021-09-26 06:12;2021-09-25 18:13;2021-09-26;2021-09-26 04:36;shuddha;;;
Padmanābha;K;Śaṣṭhī;2021-09-26 08:33;2021-09-27 10:38;2021-09-26 06:12;2021-09-27 06:13;2021-09-26 18:11;2021-09-27;2021-09-27 04:37;shuddha;;;
Padmanābha;K;Saptamī;2021-09-27 10:38;2021-09-28 12:40;2021-09-27 06:13;2021-09-28 06:15;2021-09-27 18:09;2021-09-28;2021-09-28 04:39;shuddha;;;
Padmanābha;K;Aṣṭamī;2021-09-28 12:40;2021-09-29 14:07;2021-09-28 06:15;2021-09-29 06:16;2021-09-28 18:07;2021-09-29;2021-09-29 04:40;shuddha;;;
Padmanābha;K;Navamī;2021-09-29 14:07;2021-09-30 15:56;2021-09-29 06:16;2021-09-30 06:17;2021-09-29 18:05;2021-09-30;2021-09-30 04:41;shuddha;;;
Padmanābha;K;Daśamī;2021-09-30 15:56;2021-10-01 16:58;2021-09-30 06:17;2021-10-01 06:18;2021-09-30 18:03;2021-10-01;2021-10-01 04:42;shuddha;;;
Padmanābha;K;Ekādaśī;2021-10-01 16:58;2021-10-02 17:31;2021-10-01 06:18;2021-10-02 06:19;2021-10-01 18:02;2021-10-02;2021-10-02 04:43;shuddha;;;
Padmanābha;K;Dvādaśī;2021-10-02 17:31;2021-10-03 17:31;2021-10-02 06:19;2021-10-03 06:20;2021-10-02 18:00;2021-10-03;2021-10-03 04:44;shuddha;;;
Padmanābha;K;Trayodaśī;2021-10-03 17:31;2021-10-04 17:02;2021-10-03 06:20;2021-10-04 06:22;2021-10-03 17:58;2021-10-04;2021-10-04 04:46;shuddha;;;
Padmanābha;K;Chaturdaśī;2021-10-04 17:02;2021-10-05 16:04;2021-10-04 06:22;2021-10-05 06:23;2021-10-04 17:56;2021-10-05;2021-10-05 04:47;shuddha;;;
Padmanābha;K;Amāvasyā;2021-10-05 16:04;2021-10-06 14:41;2021-10-05 06:23;2021-10-06 06:24;2021-10-05 17:55;2021-10-06;2021-10-06 04:48;shuddha;;;
Padmanābha;G;Pratipad;2021-10-06 14:41;2021-10-07 12:57;2021-10-06 06:24;2021-10-07 06:25;2021-10-06 17:53;2021-10-07;2021-10-07 04:49;shuddha;;;
Padmanābha;G;Dvitīya;2021-10-07 12:57;2021-10-08 10:56;2021-10-07 06:25;2021-10-08 06:26;2021-10-07 17:51;2021-10-08;2021-10-08 04:50;shuddha;;;
Padmanābha;G;Tṛtīya;2021-10-08 10:56;2021-10-09 08:43;2021-10-08 06:26;2021-10-09 06:27;2021-10-08 17:49;2021-10-09;2021-10-09 04:51;shuddha;;;
Padmanābha;G;Chaturthī;2021-10-09 08:43;2021-10-10 06:22;2021-10-09 06:27;2021-10-10 06:29;2021-10-09 17:47;2021-10-10;2021-10-10 04:53;kshaya;;;
Padmanābha;G;Pañchamī;2021-10-10 06:22;2021-10-11 03:54;2021-10-10 06:29;2021-10-11 06:30;2021-10-10 17:46;2021-10-10;2021-10-10 04:53;viddha;;;
Padmanābha;G;Śaṣṭhī;2021-10-11 03:54;2021-10-12 01:34;2021-10-11 06:30;2021-10-12 06:31;2021-10-11 17:44;2021-10-11;2021-10-11 04:54;shuddha;;;
Padmanābha;G;Saptamī;2021-10-12 01:34;2021-10-12 23:18;2021-10-12 06:31;2021-10-13 06:32;2021-10-12 17:42;2021-10-12;2021-10-12 04:55;shuddha;;;
Padmanābha;G;Aṣṭamī;2021-10-12 23:18;2021-10-13 21:19;2021-10-12 06:31;2021-10-13 06:32;2021-10-12 17:42;2021-10-13;2021-10-13 04:56;shuddha;;;
Padmanābha;G;Navamī;2021-10-13 21:19;2021-10-14 19:22;2021-10-13 06:32;2021-10-14 06:33;2021-10-13 17:41;2021-10-14;2021-10-14 04:57;shuddha;;;
Padmanābha;G;Daśamī;2021-10-14 19:22;2021-10-15 17:51;2021-10-14 06:33;2021-10-15 06:35;2021-10-14 17:39;2021-10-15;2021-10-15 04:59;shuddha;;;
Padmanābha;G;Ekādaśī;2021-10-15 17:51;2021-10-16 16:45;2021-10-15 06:35;2021-10-16 06:36;2021-10-15 17:37;2021-10-16;2021-10-16 05:60;shuddha;;;
Padmanābha;G;Dvādaśī;2021-10-16 16:45;2021-10-17 16:05;2021-10-16 06:36;2021-10-17 06:37;2021-10-16 17:36;2021-10-17;2021-10-17 05:01;shuddha;;;
Padmanābha;G;Trayodaśī;2021-10-17 16:05;2021-10-18 15:55;2021-10-17 06:37;2021-10-18 06:38;2021-10-17 17:34;2021-10-18;2021-10-18 05:02;shuddha;;;
Padmanābha;G;Chaturdaśī;2021-10-18 15:55;2021-10-19 16:15;2021-10-18 06:38;2021-10-19 06:40;2021-10-18 17:32;2021-10-19;2021-10-19 05:04;shuddha;;;
Padmanābha;G;Pūrṇimā;2021-10-19 16:15;2021-10-20 17:08;2021-10-19 06:40;2021-10-20 06:41;2021-10-19 17:31;2021-10-20;2021-10-20 05:05;shuddha;;;
Dāmodar;K;Pratipad;2021-10-20 17:08;2021-10-21 18:27;2021-10-20 06:41;2021-10-21 06:42;2021-10-20 17:29;2021-10-21;2021-10-21 05:06;shuddha;;;
Dāmodar;K;Dvitīya;2021-10-21 18:27;2021-10-22 20:09;2021-10-21 06:42;2021-10-22 06:43;2021-10-21 17:28;2021-10-22;2021-10-22 05:07;shuddha;;;
Dāmodar;K;Tṛtīya;2021-10-22 20:09;2021-10-23 22:10;2021-10-22 06:43;2021-10-23 06:45;2021-10-22 17:26;2021-10-23;2021-10-23 05:09;shuddha;;;
Dāmodar;K;Chaturthī;2021-10-23 22:10;2021-10-25 00:18;2021-10-23 06:45;2021-10-24 06:46;2021-10-23 17:24;2021-10-24;2021-10-24 05:10;shuddha;;;
Dāmodar;K;Pañchamī;2021-10-25 00:18;2021-10-26 02:21;2021-10-25 06:47;2021-10-26 06:48;2021-10-25 17:21;2021-10-25;2021-10-25 05:11;shuddha;;;
Dāmodar;K;Śaṣṭhī;2021-10-26 02:21;2021-10-27 04:13;2021-10-26 06:48;2021-10-27 06:50;2021-10-26 17:20;2021-10-26;2021-10-26 05:12;shuddha;;;
Dāmodar;K;Saptamī;2021-10-27 04:13;2021-10-28 05:42;2021-10-27 06:50;2021-10-28 06:51;2021-10-27 17:19;2021-10-27;2021-10-27 05:14;shuddha;;;
Dāmodar;K;Aṣṭamī;2021-10-28 05:42;2021-10-29 06:46;2021-10-28 06:51;2021-10-29 06:52;2021-10-28 17:17;2021-10-28;2021-10-28 05:15;viddha;;;
Dāmodar;K;Navamī;2021-10-29 06:46;2021-10-30 07:19;2021-10-29 06:52;2021-10-30 06:54;2021-10-29 17:16;2021-10-29;2021-10-29 05:16;sampurna;;;
Dāmodar;K;Daśamī;2021-10-30 07:19;2021-10-31 07:21;2021-10-30 06:54;2021-10-31 06:55;2021-10-30 17:14;2021-10-31;2021-10-31 05:19;shuddha;;;
Dāmodar;K;Ekādaśī;2021-10-31 07:21;2021-10-01 06:54;2021-10-31 06:55;2021-11-01 06:56;2021-10-31 17:13;2021-11-01;2021-11-01 05:20;kshaya;;;
Dāmodar;K;Dvādaśī;2021-10-01 06:54;2021-11-02 05:57;2021-10-01 06:18;2021-10-02 06:19;2021-10-01 18:02;2021-10-02;2021-10-02 04:43;shuddha;;;
Dāmodar;K;Trayodaśī;2021-11-02 05:57;2021-11-03 04:36;2021-11-02 06:57;2021-11-03 06:59;2021-11-02 17:10;2021-11-02;2021-11-02 05:21;viddha;;;
Dāmodar;K;Chaturdaśī;2021-11-03 04:36;2021-11-04 02:52;2021-11-03 06:59;2021-11-04 07:00;2021-11-03 17:09;2021-11-03;2021-11-03 05:23;shuddha;;;
Dāmodar;K;Amāvasyā;2021-11-04 02:52;2021-11-05 00:53;2021-11-04 07:00;2021-11-05 07:01;2021-11-04 17:08;2021-11-04;2021-11-04 05:24;shuddha;;;
Dāmodar;G;Pratipad;2021-11-05 00:53;2021-11-05 22:41;2021-11-05 07:01;2021-11-06 07:03;2021-11-05 17:06;2021-11-05;2021-11-05 05:25;shuddha;;;
Dāmodar;G;Dvitīya;2021-11-05 22:41;2021-11-06 20:21;2021-11-05 07:01;2021-11-06 07:03;2021-11-05 17:06;2021-11-06;2021-11-06 05:27;shuddha;;;
Dāmodar;G;Tṛtīya;2021-11-06 20:21;2021-11-07 17:58;2021-11-06 07:03;2021-11-07 07:04;2021-11-06 17:05;2021-11-07;2021-11-07 05:28;shuddha;;;
Dāmodar;G;Chaturthī;2021-11-07 17:58;2021-11-08 15:38;2021-11-07 07:04;2021-11-08 07:05;2021-11-07 17:04;2021-11-08;2021-11-08 05:29;shuddha;;;
Dāmodar;G;Pañchamī;2021-11-08 15:38;2021-11-09 13:24;2021-11-08 07:05;2021-11-09 07:07;2021-11-08 17:03;2021-11-09;2021-11-09 05:31;shuddha;;;
Dāmodar;G;Śaṣṭhī;2021-11-09 13:24;2021-11-10 11:21;2021-11-09 07:07;2021-11-10 07:08;2021-11-09 17:02;2021-11-10;2021-11-10 05:32;shuddha;;;
Dāmodar;G;Saptamī;2021-11-10 11:21;2021-11-11 09:33;2021-11-10 07:08;2021-11-11 07:09;2021-11-10 17:01;2021-11-11;2021-11-11 05:33;shuddha;;;
Dāmodar;G;Aṣṭamī;2021-11-11 09:33;2021-11-12 08:06;2021-11-11 07:09;2021-11-12 07:11;2021-11-11 16:59;2021-11-12;2021-11-12 05:35;shuddha;;;
Dāmodar;G;Navamī;2021-11-12 08:06;2021-11-13 07:02;2021-11-12 07:11;2021-11-13 07:12;2021-11-12 16:58;2021-11-13;2021-11-13 05:36;kshaya;;;
Dāmodar;G;Daśamī;2021-11-13 07:02;2021-11-14 06:26;2021-11-13 07:12;2021-11-14 07:13;2021-11-13 16:57;2021-11-13;2021-11-13 05:36;viddha;;;
Dāmodar;G;Ekādaśī;2021-11-14 06:26;2021-11-15 06:20;2021-11-14 07:13;2021-11-15 07:14;2021-11-14 16:56;2021-11-14;2021-11-14 05:37;viddha;;;
Dāmodar;G;Dvādaśī;2021-11-15 06:20;2021-11-16 06:44;2021-11-15 07:14;2021-11-16 07:16;2021-11-15 16:55;2021-11-15;2021-11-15 05:38;viddha;;;
Dāmodar;G;Trayodaśī;2021-11-16 06:44;2021-11-17 07:40;2021-11-16 07:16;2021-11-17 07:17;2021-11-16 16:55;2021-11-16;2021-11-16 05:40;sampurna;;;
Dāmodar;G;Chaturdaśī;2021-11-17 07:40;2021-11-18 09:03;2021-11-17 07:17;2021-11-18 07:18;2021-11-17 16:54;2021-11-18;2021-11-18 05:42;shuddha;;;
Dāmodar;G;Pūrṇimā;2021-11-18 09:03;2021-11-19 10:49;2021-11-18 07:18;2021-11-19 07:20;2021-11-18 16:53;2021-11-19;2021-11-19 05:44;shuddha;;;
Keśava;K;Pratipad;2021-11-19 10:49;2021-11-20 12:51;2021-11-19 07:20;2021-11-20 07:21;2021-11-19 16:52;2021-11-20;2021-11-20 05:45;shuddha;;;
Keśava;K;Dvitīya;2021-11-20 12:51;2021-11-21 15:00;2021-11-20 07:21;2021-11-21 07:22;2021-11-20 16:51;2021-11-21;2021-11-21 05:46;shuddha;;;
Keśava;K;Tṛtīya;2021-11-21 15:00;2021-11-22 17:05;2021-11-21 07:22;2021-11-22 07:23;2021-11-21 16:50;2021-11-22;2021-11-22 05:47;shuddha;;;
Keśava;K;Chaturthī;2021-11-22 17:05;2021-11-23 18:58;2021-11-22 07:23;2021-11-23 07:25;2021-11-22 16:50;2021-11-23;2021-11-23 05:49;shuddha;;;
Keśava;K;Pañchamī;2021-11-23 18:58;2021-11-24 20:28;2021-11-23 07:25;2021-11-24 07:26;2021-11-23 16:49;2021-11-24;2021-11-24 05:50;shuddha;;;
Keśava;K;Śaṣṭhī;2021-11-24 20:28;2021-11-25 21:32;2021-11-24 07:26;2021-11-25 07:27;2021-11-24 16:48;2021-11-25;2021-11-25 05:51;shuddha;;;
Keśava;K;Saptamī;2021-11-25 21:32;2021-11-26 22:06;2021-11-25 07:27;2021-11-26 07:28;2021-11-25 16:48;2021-11-26;2021-11-26 05:52;shuddha;;;
Keśava;K;Aṣṭamī;2021-11-26 22:06;2021-11-27 22:08;2021-11-26 07:28;2021-11-27 07:29;2021-11-26 16:47;2021-11-27;2021-11-27 05:53;shuddha;;;
Keśava;K;Navamī;2021-11-27 22:08;2021-11-28 21:40;2021-11-27 07:29;2021-11-28 07:31;2021-11-27 16:47;2021-11-28;2021-11-28 05:55;shuddha;;;
Keśava;K;Daśamī;2021-11-28 21:40;2021-11-29 20:44;2021-11-28 07:31;2021-11-29 07:32;2021-11-28 16:46;2021-11-29;2021-11-29 05:56;shuddha;;;
Keśava;K;Ekādaśī;2021-11-29 20:44;2021-11-30 19:23;2021-11-29 07:32;2021-11-30 07:33;2021-11-29 16:46;2021-11-30;2021-11-30 05:57;shuddha;;;
Keśava;K;Dvādaśī;2021-11-30 19:23;2021-12-01 17:41;2021-11-30 07:33;2021-12-01 07:34;2021-11-30 16:46;2021-12-01;2021-12-01 05:58;shuddha;;;
Keśava;K;Trayodaśī;2021-12-01 17:41;2021-12-02 15:42;2021-12-01 07:34;2021-12-02 07:35;2021-12-01 16:45;2021-12-02;2021-12-02 05:59;shuddha;;;
Keśava;K;Chaturdaśī;2021-12-02 15:42;2021-12-03 13:32;2021-12-02 07:35;2021-12-03 07:36;2021-12-02 16:45;2021-12-03;2021-12-03 06:60;shuddha;;;
Keśava;K;Amāvasyā;2021-12-03 13:32;2021-12-04 11:13;2021-12-03 07:36;2021-12-04 07:37;2021-12-03 16:45;2021-12-04;2021-12-04 06:01;shuddha;;;
Keśava;G;Pratipad;2021-12-04 11:13;2021-12-05 08:51;2021-12-04 07:37;2021-12-05 07:38;2021-12-04 16:44;2021-12-05;2021-12-05 06:02;shuddha;;;
Keśava;G;Dvitīya;2021-12-05 08:51;2021-12-06 06:32;2021-12-05 07:38;2021-12-06 07:39;2021-12-05 16:44;2021-12-06;2021-12-06 06:03;kshaya;;;
Keśava;G;Tṛtīya;2021-12-06 06:32;2021-12-07 04:20;2021-12-06 07:39;2021-12-07 07:40;2021-12-06 16:44;2021-12-06;2021-12-06 06:03;viddha;;;
Keśava;G;Chaturthī;2021-12-07 04:20;2021-12-08 02:19;2021-12-07 07:40;2021-12-08 07:41;2021-12-07 16:44;2021-12-07;2021-12-07 06:04;shuddha;;;
Keśava;G;Pañchamī;2021-12-08 02:19;2021-12-09 00:34;2021-12-08 07:41;2021-12-09 07:42;2021-12-08 16:44;2021-12-08;2021-12-08 06:05;shuddha;;;
Keśava;G;Śaṣṭhī;2021-12-09 00:34;2021-12-09 23:10;2021-12-09 07:42;2021-12-10 07:43;2021-12-09 16:44;2021-12-09;2021-12-09 06:06;shuddha;;;
Keśava;G;Saptamī;2021-12-09 23:10;2021-12-10 22:10;2021-12-09 07:42;2021-12-10 07:43;2021-12-09 16:44;2021-12-10;2021-12-10 06:07;shuddha;;;
Keśava;G;Aṣṭamī;2021-12-10 22:10;2021-12-11 21:37;2021-12-10 07:43;2021-12-11 07:44;2021-12-10 16:44;2021-12-11;2021-12-11 06:08;shuddha;;;
Keśava;G;Navamī;2021-12-11 21:37;2021-12-12 21:34;2021-12-11 07:44;2021-12-12 07:45;2021-12-11 16:44;2021-12-12;2021-12-12 06:09;shuddha;;;
Keśava;G;Daśamī;2021-12-12 21:34;2021-12-13 22:03;2021-12-12 07:45;2021-12-13 07:45;2021-12-12 16:44;2021-12-13;2021-12-13 06:09;shuddha;;;
Keśava;G;Ekādaśī;2021-12-13 22:03;2021-12-14 23:02;2021-12-13 07:45;2021-12-14 07:46;2021-12-13 16:44;2021-12-14;2021-12-14 06:10;shuddha;;;
Keśava;G;Dvādaśī;2021-12-14 23:02;2021-12-16 00:29;2021-12-14 07:46;2021-12-15 07:47;2021-12-14 16:44;2021-12-15;2021-12-15 06:11;shuddha;;;
Keśava;G;Trayodaśī;2021-12-16 00:29;2021-12-17 02:18;2021-12-16 07:48;2021-12-17 07:48;2021-12-16 16:45;2021-12-16;2021-12-16 06:12;shuddha;;;
Keśava;G;Chaturdaśī;2021-12-17 02:18;2021-12-18 04:23;2021-12-17 07:48;2021-12-18 07:49;2021-12-17 16:45;2021-12-17;2021-12-17 06:12;shuddha;;;
Keśava;G;Pūrṇimā;2021-12-18 04:23;2021-12-19 06:34;2021-12-18 07:49;2021-12-19 07:50;2021-12-18 16:46;2021-12-18;2021-12-18 06:13;shuddha;;;
Nārāyaṇ;K;Pratipad;2021-12-19 06:34;2021-12-20 08:39;2021-12-19 07:50;2021-12-20 07:50;2021-12-19 16:46;2021-12-19;2021-12-19 06:14;sampurna;;;
Nārāyaṇ;K;Dvitīya;2021-12-20 08:39;2021-12-21 10:31;2021-12-20 07:50;2021-12-21 07:51;2021-12-20 16:46;2021-12-21;2021-12-21 06:15;shuddha;;;
Nārāyaṇ;K;Tṛtīya;2021-12-21 10:31;2021-12-22 12:00;2021-12-21 07:51;2021-12-22 07:51;2021-12-21 16:47;2021-12-22;2021-12-22 06:15;shuddha;;;
Nārāyaṇ;K;Chaturthī;2021-12-22 12:00;2021-12-23 13:03;2021-12-22 07:51;2021-12-23 07:52;2021-12-22 16:47;2021-12-23;2021-12-23 06:16;shuddha;;;
Nārāyaṇ;K;Pañchamī;2021-12-23 13:03;2021-12-24 13:35;2021-12-23 07:52;2021-12-24 07:52;2021-12-23 16:48;2021-12-24;2021-12-24 06:16;shuddha;;;
Nārāyaṇ;K;Śaṣṭhī;2021-12-24 13:35;2021-12-25 13:36;2021-12-24 07:52;2021-12-25 07:52;2021-12-24 16:48;2021-12-25;2021-12-25 06:16;shuddha;;;
Nārāyaṇ;K;Saptamī;2021-12-25 13:36;2021-12-26 13:06;2021-12-25 07:52;2021-12-26 07:53;2021-12-25 16:49;2021-12-26;2021-12-26 06:17;shuddha;;;
Nārāyaṇ;K;Aṣṭamī;2021-12-26 13:06;2021-12-27 12:09;2021-12-26 07:53;2021-12-27 07:53;2021-12-26 16:50;2021-12-27;2021-12-27 06:17;shuddha;;;
Nārāyaṇ;K;Navamī;2021-12-27 12:09;2021-12-28 10:47;2021-12-27 07:53;2021-12-28 07:53;2021-12-27 16:50;2021-12-28;2021-12-28 06:17;shuddha;;;
Nārāyaṇ;K;Daśamī;2021-12-28 10:47;2021-12-29 09:04;2021-12-28 07:53;2021-12-29 07:54;2021-12-28 16:51;2021-12-29;2021-12-29 06:18;shuddha;;;
